"","cond((Int))","disp((Int))","cond(scale(doy))","cond(I(scale(doy)^2))","cond(scale(obs.hours))","cond(scale(pressure))","cond(scale(tsm))","cond(scale(wind.dir.cos))","cond(scale(wind.dir.sin))","cond(scale(wind.speed))","cond(scale(year))","df","logLik","AICc","delta","weight"
"1",1.40626727492384,"+",2.39950669153808,-1.26574889954597,0.676464771648,0.199750061239366,NA,-0.140195597569734,NA,0.193002283212415,0.700430092077552,10,-1248.3083731519,2516.98899672681,0,0.1086075836619
"2",1.39750923702039,"+",2.40962154770004,-1.2698131317652,0.672842293073086,0.202835305361387,NA,-0.143516056636381,-0.100136351901474,0.193446625318177,0.705951686631248,11,-1247.45770894174,2517.36287551061,0.373878783801047,0.0900893399705342
"3",1.40096970509467,"+",2.41156520529429,-1.27937976831013,0.633511505762936,0.195755604308025,-0.15462885367244,-0.141065657947344,NA,0.196608046362742,0.66138646393885,11,-1247.65359745999,2517.7546525471,0.765655820290704,0.0740627958601213
"4",1.39141599126995,"+",2.4227860828769,-1.28451905688491,0.627310328434971,0.198287766863869,-0.164247165371277,-0.145333525729412,-0.104891693046056,0.197094100513044,0.663802204772122,12,-1246.72194550314,2517.9736023815,0.984605654693951,0.0663828280184273
"5",1.40865370210674,"+",2.40500144069361,-1.26995610643915,0.65483604124937,0.209939647318659,NA,NA,NA,0.197623731984598,0.671347915423492,9,-1249.86867926526,2518.04141258457,1.0524158577673,0.0641698392900659
"6",1.39929988725888,"+",2.41398166115519,-1.2741595326448,0.652424807844146,0.213704806721857,NA,NA,-0.0957981361476485,0.199634564888638,0.675953813369679,10,-1249.10439376145,2518.58103794592,1.59204121911125,0.0489951163416676
"7",1.40381172707204,"+",2.41638796154949,-1.2834103957333,0.611830983752171,0.205691074397956,-0.153071957063325,NA,NA,0.201390275283778,0.631926761267954,10,-1249.228333355,2518.82891713302,1.83992040621342,0.0432839126264225
"8",1.41948165759256,"+",2.51159054318057,-1.26175805640143,0.692142477845544,0.128520948660052,NA,-0.146047696815973,NA,NA,0.718874205982658,9,-1250.32745836069,2518.95897077543,1.96997404862395,0.0405588583578369
"9",1.4190370738889,"+",2.49501310020396,-1.24910919022921,0.655581988253463,NA,NA,-0.153588673402735,NA,NA,0.691059057317674,8,-1251.47385299024,2519.19053903275,2.20154230594198,0.036124455845964
"10",1.39374462536315,"+",2.42611151060456,-1.28845324541592,0.607426942144967,0.209010372643214,-0.160309692514514,NA,-0.0994693041108302,0.203506472261516,0.633751927108651,11,-1248.4045023079,2519.25646224291,2.2674655161095,0.0349531459724906
"11",1.41030128440966,"+",2.52222811561017,-1.26546821055596,0.688405695038931,0.131563994722358,NA,-0.150757955221916,-0.100653869334188,NA,0.722073785195963,10,-1249.482854385,2519.33795919302,2.34896246620974,0.033557487171578
"12",1.41014560142568,"+",2.50418487146518,-1.25214835044442,0.650839150296792,NA,NA,-0.158349384897785,-0.0968716992828379,NA,0.693940970664668,9,-1250.69604851916,2519.69615109238,2.70715436557202,0.0280549210032263
"13",1.41172922119723,"+",2.42596431372227,-1.24785481891749,0.635303116226921,NA,NA,-0.151835022866842,NA,0.110637877648701,0.671525203774297,9,-1250.71262625503,2519.72930656411,2.74030983730154,0.0275936677637838
"14",1.41528134957669,"+",2.5241196619291,-1.27429261478184,0.649672634487646,0.122835979479125,-0.145794837913122,-0.147060332839179,NA,NA,0.680974460656465,10,-1249.74202436476,2519.85629915254,2.8673024257314,0.0258960390178692
"15",1.41394746195534,"+",2.50974485208911,-1.26291180573474,0.611911732394644,NA,-0.157655266945333,-0.154018525523492,NA,NA,0.651093334014613,9,-1250.78435598639,2519.87276602683,2.88376930002732,0.0256837009438503
"16",1.40518008564683,"+",2.53590631268951,-1.27905715452949,0.643119711207996,0.125324949881241,-0.156012537623219,-0.152790513415253,-0.105529905403382,NA,0.680674383523552,11,-1248.81599626718,2520.07945016148,3.09045343467142,0.0231620350697206
"17",1.40400223124977,"+",2.52034640316252,-1.26712426099865,0.604370627079626,NA,-0.168563661087364,-0.15984084629342,-0.102733311189722,NA,0.65039128963359,10,-1249.91190179105,2520.19605400512,3.20705727831319,0.0218502551112614
"18",1.42225705621879,"+",2.51987975074127,-1.26714186965676,0.670398160124645,0.138688695984696,NA,NA,NA,NA,0.687808856377874,8,-1251.97825154437,2520.19933614101,3.21033941420455,0.0218144267644099
"19",1.40541224361679,"+",2.43889881850649,-1.26230654775963,0.58997197360825,NA,-0.166032576338269,-0.152132544795216,NA,0.115780770709828,0.629386567835291,10,-1249.95138436052,2520.27501914404,3.28602241723684,0.0210043598395903
"20",1.40334403040947,"+",2.43561053750599,-1.25098344719972,0.630969272144703,NA,NA,-0.155768324216015,-0.0952886874003802,0.109260735001313,0.675928741656536,10,-1249.9559167596,2520.28408394222,3.29508721541515,0.0209093751151274
"21",1.39598684654277,"+",2.44983988111752,-1.26661872764394,0.582895088715127,NA,-0.176660900490044,-0.157028537545747,-0.101304268699337,0.114650079551505,0.63043633589318,11,-1249.09791603935,2520.64328970583,3.65429297902074,0.0174719152108571
"22",1.42288386766962,"+",2.50409924924893,-1.25391875232752,0.630936476369549,NA,NA,NA,NA,NA,0.656702452025854,7,-1253.3023900048,2520.79333219814,3.8043354713368,0.0162091111455621
"23",1.41263318042116,"+",2.53016852109281,-1.27095692002163,0.667914073917903,0.141965747777383,NA,NA,-0.094063029609017,NA,0.689899933566693,9,-1251.25401589171,2520.81208583747,3.8230891106673,0.0160578316023471
