"","cond((Int))","disp((Int))","cond(scale(doy))","cond(I(scale(doy)^2))","cond(scale(obs.hours))","cond(scale(pressure))","cond(scale(tsm))","cond(scale(wind.dir.cos))","cond(scale(wind.dir.sin))","cond(scale(wind.speed))","cond(scale(year))","df","logLik","AICc","delta","weight"
"39",5.61422759078427,"+",NA,-0.726080448232874,0.775321519260943,0.24972152854978,NA,-0.11313017289645,-0.00304922203752246,-0.0287198470271933,NA,11,-3537.42212227209,7097.2917021713,8.78431430621731,0.00236559773629215
"40",5.61489993799149,"+",-0.204217352488043,-0.804498715905037,0.737656765066424,0.27566773429565,-0.0207268978173002,NA,-0.00432840988034846,0.0502975820542728,NA,12,-3536.39408125755,7097.31787389032,8.81048602523151,0.00233484351821395
"41",5.65840665043483,"+",NA,-0.734325244962083,0.799446753515891,0.261398078953063,-0.00701953427886624,NA,NA,-0.0221482118710703,0.21203727795823,11,-3537.80887263782,7098.06520290275,9.55781503766593,0.00160685743352284
"42",5.60890072091871,"+",NA,-0.741462270931287,0.791626969147456,0.261223459131145,NA,NA,-0.00396426868690673,-0.0192127104624786,NA,10,-3538.96230567175,7098.29686176651,9.78947390142639,0.0014311108129872
"43",5.65127693875386,"+",NA,-0.71732879261767,0.782834857375963,0.249886178212898,-0.00640342284746121,-0.118156330010636,-0.00178824914815787,-0.0337269904600169,0.207330903101874,13,-3536.10859307966,7098.83623377836,10.3288459132791,0.00109282373506816
"44",5.65792780406452,"+",NA,-0.734183988164758,0.799060276731651,0.261210483985788,-0.00687969577523571,NA,-0.00300829596387216,-0.0223932201148149,0.212032877239094,12,-3537.80778760593,7100.14528658707,11.6378987219896,0.000567927519306589
"45",5.73780607077947,"+",-0.224903285972644,-0.775113053297594,0.704239248921023,NA,NA,-0.155792872598617,NA,NA,0.207778131956041,10,-3540.73729543262,7101.84684128824,13.3394534231602,0.000242552080711385
"46",5.70113598465568,"+",-0.212688696024921,-0.774566657455933,0.695569789539723,NA,NA,-0.150213675985873,NA,NA,NA,9,-3542.24551580251,7102.79508565907,14.2876977939814,0.000150971981667657
"47",5.732975281421,"+",-0.201650073883338,-0.774813230965024,0.706615684622409,NA,NA,-0.155026764447826,NA,-0.0602800898272245,0.21435955601318,11,-3540.43173218968,7103.31092200647,14.8035341413852,0.000116649777847154
"48",5.73459786846137,"+",-0.225658245973228,-0.774671514601776,0.701610821596214,NA,NA,-0.155554053889005,-0.0191550211214533,NA,0.206993667702459,11,-3540.6940584101,7103.83557444733,15.3281865822437,8.97340121232155e-05
"49",5.73710880494463,"+",-0.224939534421026,-0.774369402552376,0.706691384624618,NA,0.00441112310478383,-0.155735441410405,NA,NA,0.210594457608862,11,-3540.73542644438,7103.91831051589,15.4109226508017,8.60976260735713e-05
"50",5.69216207421905,"+",-0.191188935533861,-0.774700738759731,0.697948587586025,NA,NA,-0.14919967900438,NA,-0.0573809745848049,NA,10,-3541.974123661,7104.32049774501,15.8131098799295,7.04137266339875e-05
"51",5.72928187110656,"+",-0.201950464276731,-0.774315179574294,0.703588275869656,NA,NA,-0.154802438635213,-0.0217678709443464,-0.0615815792233518,0.213405400461443,12,-3540.37591047467,7105.28153232456,16.7741444594776,4.35483116724599e-05
"52",5.73183577903628,"+",-0.201564596699374,-0.773593254965015,0.71066562384862,NA,0.00724115546655521,-0.15491467387043,NA,-0.0606429885635797,0.219021287939989,12,-3540.42669008584,7105.38309154689,16.8757036818024,4.13921530833807e-05
"53",5.73369724241013,"+",-0.22571428378248,-0.773744217049792,0.704608337284745,NA,0.00545231815408782,-0.155479359162641,-0.019389846111135,NA,0.210481647113455,12,-3540.69120955118,7105.91213047757,17.4047426124853,3.17715698006717e-05
"54",5.69674973033084,"+",-0.191480664330251,-0.787668875542305,0.719459763274993,NA,NA,NA,NA,NA,NA,8,-3544.90827565437,7106.05938436102,17.5519964959321,2.95163668140431e-05
"55",5.70126995442983,"+",NA,-0.712413436816439,0.752089176006875,NA,NA,-0.137299941418145,NA,-0.118627759723079,0.183534986530671,10,-3542.88029084785,7106.13283211871,17.6254442536247,2.84520734357111e-05
"56",5.70138950882504,"+",NA,-0.695151699319083,0.75566804220452,NA,NA,-0.13566546868663,NA,NA,0.160352934938847,9,-3544.1741827869,7106.65241962786,18.1450317627805,2.19425414240675e-05
"57",5.68752204692959,"+",-0.168128944496094,-0.787366560257364,0.721050238171227,NA,NA,NA,NA,-0.0613472032791749,NA,9,-3544.60564526496,7107.51534458398,19.0079567188995,1.42529628623779e-05
"58",5.69363184369883,"+",-0.19246332160581,-0.787090868734291,0.716038372875185,NA,NA,NA,-0.0216864154607775,NA,NA,9,-3544.85390765204,7108.01186935814,19.5044814930598,1.1119523288775e-05
"59",5.69816802553326,"+",NA,-0.711931615391345,0.749587031280195,NA,NA,-0.137151775121772,-0.0201085091255735,-0.120054547489322,0.182734962377058,11,-3542.83268270188,7108.11282303088,19.605435165794,1.05721753389182e-05
"60",5.7000066744314,"+",NA,-0.711111703713164,0.756676204181195,NA,0.0080630439655454,-0.137195634797552,NA,-0.118993402434882,0.188698099051556,11,-3542.87372182264,7108.19490127239,19.6875134073061,1.01470848878119e-05
"61",5.69934549694059,"+",NA,-0.694658192840578,0.754204955186889,NA,NA,-0.135473201118585,-0.0133129711570675,NA,0.159919866006201,10,-3544.15333225893,7108.67891494087,20.1715270757823,7.96597723374879e-06
"62",5.71275649777586,"+",NA,-0.716253743850036,0.773459905159954,NA,NA,NA,NA,NA,0.167445763747376,8,-3546.40852998811,7109.0598930285,20.552505163414,6.58431682731354e-06
"63",5.68407954702498,"+",-0.168652802007943,-0.78672171294945,0.717208500849849,NA,NA,NA,-0.0238780599690299,-0.0625436779597464,NA,10,-3544.53970966829,7109.45166975959,20.944281894509,5.41299323185728e-06
"64",5.69149269545086,"+",-0.167999719853096,-0.788428619566757,0.717010676390803,NA,-0.00724924609930825,NA,NA,-0.0608057395686971,NA,10,-3544.60122519908,7109.57470082118,21.0673129560919,5.09004507780219e-06
"65",5.68742053040297,"+",-0.168536636585278,-0.787608350147239,0.713888014126272,NA,-0.00603627124028056,NA,-0.0236593763172336,-0.0620871983339461,NA,11,-3544.53665894929,7111.52077552569,23.0133876606105,1.92369792141179e-06
"66",5.70683765155871,"+",NA,-0.730157401557998,0.772043897404426,NA,0.0113050404841467,NA,-0.0210571469838563,-0.118344315572744,0.196355855490919,11,-3545.11499785662,7112.67745334037,24.1700654752849,1.07886593265341e-06
"67",5.7097019202333,"+",NA,-0.714828143438008,0.774273200675079,NA,0.00473645789078095,NA,-0.0149372861328637,NA,0.170052258245089,10,-3546.38107072547,7113.13439187396,24.6270040088721,8.58508378080118e-07
"68",5.92626040515546,"+",-0.432024837424574,-0.928651411561109,NA,0.213867632874993,-0.262270240765089,-0.175657339483277,NA,NA,NA,10,-3564.06995009995,7148.5121506229,60.0047627578206,1.78468607204343e-14
"69",5.91631576683688,"+",-0.432955576240463,-0.925838129884582,NA,0.212088739361051,-0.257337880331731,-0.174345901971154,-0.0467520644958378,NA,NA,11,-3563.82532608412,7150.09810979536,61.5907219302735,8.07560699972822e-15
"70",5.92959123094538,"+",-0.448703003686662,-0.930332496126712,NA,0.226832424071737,-0.262599780108825,-0.173347365046384,NA,0.040287763317423,NA,11,-3563.95309729414,7150.3536522154,61.8462643503153,7.10697592623594e-15
"71",5.92627429162902,"+",-0.432080904805425,-0.92866537506476,NA,0.213886763708145,-0.262206416624141,-0.175663965189138,NA,NA,0.00034141196413424,11,-3564.06994601056,7150.58734964823,62.079961783149,6.32321707872997e-15
"72",5.91967191586545,"+",-0.447690343637959,-0.927426603779451,NA,0.223657640829944,-0.257907187949172,-0.172362347614789,-0.0443908278843158,0.0357495008747684,NA,12,-3563.73413186308,7151.99797510137,63.4905872362815,3.1233788591917e-15
"73",5.91624597445707,"+",-0.432703906595604,-0.925777231648493,NA,0.212002644459446,-0.257627142599717,-0.174322005937902,-0.0467739816406131,NA,-0.00157347687940523,12,-3563.82523714077,7152.18018565676,63.672797791678,2.85140001165817e-15
"74",5.92951188378545,"+",-0.448357563547186,-0.930243985833502,NA,0.2267261259628,-0.263031734309404,-0.173302515881559,NA,0.0403682817025744,-0.00232838802489374,12,-3563.95289885308,7152.43550908137,63.9281212162887,2.50966278000186e-15
"75",5.91953199425801,"+",-0.447149919319882,-0.92729340734183,NA,0.223485935784443,-0.258578387227843,-0.172300275876833,-0.0444274284925825,0.0358584558834549,-0.00362590996561283,13,-3563.73365483936,7154.08635729777,65.5789694326868,1.09935570483227e-15
"76",5.92030142455036,"+",-0.405855809444036,-0.941864753791141,NA,0.226168373931197,-0.265139844831572,NA,-0.0513976864786921,NA,NA,10,-3567.209126393,7154.79050320902,66.2831153439356,7.73098610240521e-16
"77",5.93440299804133,"+",-0.428996531705586,-0.94736192525002,NA,0.247064067894202,-0.271468127098494,NA,NA,0.0573811152991772,NA,10,-3567.27148829011,7154.91522700323,66.4078391381472,7.26359238689588e-16
"78",5.9303199872244,"+",-0.403268061787305,-0.944566818787447,NA,0.227153757684375,-0.272125140185266,NA,NA,NA,-0.00739518726969341,10,-3567.49844108625,7155.36913259552,66.8617447304377,5.78878097352872e-16
"79",5.92432936225937,"+",-0.428105888126188,-0.944268590575453,NA,0.243998115178744,-0.266222718388999,NA,-0.047935126450344,0.0523524760887224,NA,11,-3567.02010591054,7156.4876694482,67.9802815831208,3.30902407028125e-16
"80",5.96343107592235,"+",-0.437099767186523,-0.903813027022723,NA,NA,-0.239673893291342,-0.192305580738953,NA,NA,NA,9,-3569.145981391,7156.59601683605,68.0886289709688,3.1345311490701e-16
"81",5.93413020789996,"+",-0.427309968458701,-0.946923402971604,NA,0.246541976583022,-0.273554106371105,NA,NA,0.057755402589682,-0.0111758983350568,11,-3567.26722247782,7156.98190258276,68.4745147176745,2.58451207007772e-16
"82",5.95216478127318,"+",-0.438417650240298,-0.901283866951166,NA,NA,-0.234084632659394,-0.191266866370432,-0.0568442230940059,NA,NA,10,-3568.79088301506,7157.95401645314,69.4466285880526,1.58959584857044e-16
"83",5.95477319303214,"+",-0.414005151641315,-0.903262690786882,NA,NA,-0.240323289131181,-0.192184764637186,NA,-0.056151974541136,NA,10,-3568.8909547126,7158.15415984821,69.646771983128,1.43822268261942e-16
"84",5.92399898499561,"+",-0.426363393926299,-0.943835640502043,NA,0.243450601252788,-0.268376354478102,NA,-0.047964229146197,0.0526940128116244,-0.0114965890895189,12,-3567.01562773382,7158.56096684285,70.0535789777623,1.17351627593505e-16
"85",5.96261815369851,"+",-0.432005706085364,-0.902565591149012,NA,NA,-0.245457381823909,-0.19163813330018,NA,NA,-0.0289958473333653,10,-3569.11251261686,7158.59727565673,70.0898877916497,1.1524040041432e-16
"86",5.9423895747425,"+",-0.413844584175261,-0.900677701218613,NA,NA,-0.23445482590144,-0.191093731728481,-0.0596888729904313,-0.060125099885841,NA,11,-3568.49990073074,7159.44725908859,70.9398712235061,7.53413159474351e-17
"87",5.9510520641789,"+",-0.433032951260691,-0.900019361080528,NA,NA,-0.240244012249182,-0.190623853870757,-0.0572216658931728,NA,-0.0310164288005147,11,-3568.75306206804,7159.9535817632,71.4461938981121,5.84906745185499e-17
"88",5.94492569234932,"+",-0.472556638990024,-0.893719389703313,NA,0.207311079640466,NA,-0.182502204827845,NA,0.0399367381685289,NA,10,-3569.80011303775,7159.97247649851,71.4650886334239,5.79406936383261e-17
"89",5.95409488003902,"+",-0.410622700563632,-0.902306329755801,NA,NA,-0.244788401863479,-0.191684700300224,NA,-0.0548688421949917,-0.0226770433965103,11,-3568.87113767628,7160.18973297967,71.6823451145856,5.19765015591994e-17
"90",5.92937734491882,"+",-0.473774603253198,-0.895401603733962,NA,0.198247017809898,NA,-0.182558753743534,-0.0637344550298533,NA,0.0990126536213363,11,-3569.05303379448,7160.55352521608,72.0461373509952,4.33321825609834e-17
"91",5.94141358904381,"+",-0.410138238456949,-0.899681367056642,NA,NA,-0.239324213202276,-0.19060527397004,-0.0600009432069373,-0.0588574978349893,-0.0248382600720748,12,-3568.47644310624,7161.4825975877,72.9752097226165,2.72310922894634e-17
"92",5.9708783559412,"+",-0.40619393977195,-0.917563921741799,NA,NA,-0.244450955457779,NA,NA,NA,NA,8,-3573.2695452859,7162.78192362407,74.2745357589883,1.42206680254764e-17
"93",5.9593718378214,"+",-0.408070787149086,-0.914932580479238,NA,NA,-0.238321512453353,NA,-0.060092373740597,NA,NA,9,-3572.88215278328,7164.06835962062,75.5609717555353,7.47435929739246e-18
"94",5.9630537043392,"+",-0.382368633934665,-0.916890362531539,NA,NA,-0.245084535361418,NA,NA,-0.0572314473027314,NA,9,-3573.01099399252,7164.32604203909,75.8186541740079,6.57081053272888e-18
"95",5.9715816860745,"+",-0.459125109671069,-0.871460062980679,NA,NA,NA,-0.197269605434797,NA,NA,NA,8,-3574.18993790008,7164.62270885243,76.1153209873428,5.66498239601768e-18
"96",5.9704838704866,"+",-0.398917370076025,-0.915792167635822,NA,NA,-0.252746589865605,NA,NA,NA,-0.040777596298892,9,-3573.20801223079,7164.72007851563,76.2126906505473,5.39578965198466e-18
"97",5.95056168282052,"+",-0.382690210118669,-0.914176199314851,NA,NA,-0.238642243354283,NA,-0.0629356421634794,-0.0613315163690403,NA,10,-3572.58619601336,7165.54464244974,77.0372545846521,3.57275493376254e-18
"98",5.95864392381389,"+",-0.400701801477936,-0.913223879239819,NA,NA,-0.24680940580068,NA,-0.0602810144322398,NA,-0.04168690259908,10,-3572.81855026739,7166.00935095779,77.5019630927036,2.83199874957083e-18
"99",5.97221752170175,"+",-0.470695302131002,-0.875973876435399,NA,NA,NA,-0.197935747441004,NA,NA,0.0673855917022235,9,-3573.99689944154,7166.29785293713,77.7904650720493,2.45157762188105e-18
"100",5.9625895746358,"+",-0.377186739447537,-0.915419776423143,NA,NA,-0.25195426314129,NA,NA,-0.055282786763853,-0.0341634253244648,10,-3572.96907970302,7166.31040982905,77.803021963965,2.43623374253246e-18
"101",5.9482506787399,"+",-0.438364943764083,-0.868957780674037,NA,NA,NA,-0.195391611377162,-0.0768437301163125,-0.0573432383695479,NA,10,-3573.31842493856,7167.00910030012,78.5017124350406,1.7179093599639e-18
"102",5.94976033212504,"+",-0.377343681267765,-0.912742114193347,NA,NA,-0.2457181303354,NA,-0.0631151429354186,-0.0595127272575179,-0.0351577916386888,11,-3572.54231769652,7167.53209302017,79.0247051550841,1.32261614487433e-18
"103",5.87978945986103,"+",NA,-0.778637733920716,NA,0.218550026785183,-0.298366892202926,-0.132760651280843,NA,NA,-0.11305873722898,10,-3576.12893272701,7172.63011587704,84.1227280119574,1.03374214384724e-19
"104",5.87297924286212,"+",NA,-0.776617188771851,NA,0.217189113747633,-0.295513361560785,-0.131848452964384,-0.0403220921714837,NA,-0.115406845912428,11,-3575.94959781238,7174.34665325187,85.8392653867859,4.38198480355413e-20
"105",5.8700753563238,"+",NA,-0.793429797368886,NA,0.181120468027019,-0.291043005416131,-0.141272089921168,-0.0483612710614846,-0.114187559166638,-0.100601058038567,12,-3574.95072474773,7174.43116087068,85.9237730055938,4.20068649800566e-20
"106",5.88187894893227,"+",NA,-0.797448446843376,NA,0.226718468555044,-0.303194083106401,NA,-0.0431799135223908,NA,-0.122846996270834,10,-3577.91539920931,7176.20304884163,87.6956609765502,1.73204705599655e-20
"107",5.88135721253136,"+",NA,-0.812005093573945,NA,0.194538133192268,-0.298710564030677,NA,-0.0503550583683389,-0.0977170079265727,-0.109358542796544,11,-3577.19215554186,7176.83176871084,88.3243808457573,1.26483799117054e-20
"108",5.89490194783611,"+",NA,-0.778796707699125,NA,NA,-0.277307888316808,-0.153867795064339,NA,-0.177977305718649,-0.106245365658255,10,-3578.34875045211,7177.06975132722,88.5623634621388,1.12294279562345e-20
"109",5.88449788161665,"+",NA,-0.7775517405143,NA,NA,-0.273345105399951,-0.153212402311013,-0.0592462499134739,-0.182212127423108,-0.110079752022792,11,-3577.96799144506,7178.38344051724,89.8760526521583,5.82228754535838e-21
"110",5.91086889288787,"+",NA,-0.79815805121003,NA,NA,-0.282791977589426,NA,NA,-0.170934785485377,-0.115669999849101,9,-3581.02930561095,7180.36266527594,91.8552774108612,2.16426509155239e-21
"111",5.90165161809602,"+",NA,-0.743710827246414,NA,NA,-0.281241087463776,-0.147033773952383,NA,NA,-0.136852953314357,9,-3581.05531354141,7180.41468113688,91.9072932717982,2.10870269884815e-21
"112",5.88782764141778,"+",NA,-0.739308906474627,NA,NA,-0.253400010742739,-0.148867702295267,-0.0473024845136915,NA,NA,9,-3581.67945758324,7181.66296922054,93.155581355456,1.12967375867389e-21
"113",5.89389271406353,"+",NA,-0.742040507076078,NA,NA,-0.278007051722161,-0.146581866310787,-0.0496922665194834,NA,-0.139544378136381,10,-3580.7880974373,7181.94844529761,93.4410574325238,9.7940585984763e-22
"114",5.91515098061324,"+",NA,-0.7650100830134,NA,NA,-0.287372059895081,NA,NA,NA,-0.14709027522328,8,-3583.50533845195,7183.25350995618,94.7461220910982,5.10001564347971e-22
"115",5.90719719408764,"+",NA,-0.763107970257141,NA,NA,-0.283721746562598,NA,-0.0508703710993634,NA,-0.149092936393885,9,-3583.22990905362,7184.76387216129,96.2564842962083,2.39662741307437e-22
"116",5.89985497936577,"+",NA,-0.734946358238285,NA,NA,NA,-0.159602873087936,NA,-0.186653282389825,NA,8,-3585.03198060665,7186.30679426557,97.7994064004843,1.1080497104896e-22
"117",5.87963347286047,"+",NA,-0.722815020365237,NA,0.200959529986876,NA,-0.141367677911581,-0.0546311885726476,NA,-0.0224997279330191,10,-3583.38149323614,7187.13523689529,98.6278490302102,7.3225983476409e-23
"118",5.1402080034755,"+",0.206573113248962,NA,0.835801679075909,0.215870149571144,NA,-0.184758927828552,NA,NA,0.179438386413937,10,-3583.87440608001,7188.12106258303,99.6136747179416,4.47296896731099e-23
"119",5.05002473628768,"+",0.180089981216542,NA,0.866377109165107,0.209578013522933,0.118118333915796,-0.168970117706074,NA,NA,NA,10,-3584.22228693418,7188.81682429138,100.309436426298,3.1587346887813e-23
"120",4.98545920688743,"+",NA,NA,0.857850944226459,0.20878125546624,0.150820589901769,-0.176727196786367,NA,NA,NA,9,-3585.6728889266,7189.64983190725,101.142444042168,2.0827054060108e-23
"121",5.04478902004324,"+",0.175844042894132,NA,0.86222765218609,0.209376155927236,0.120191047891062,-0.167918238208477,-0.0355594595592495,NA,NA,11,-3584.08540995218,7190.61827753147,102.110889666391,1.28331286791117e-23
"122",5.06425578395516,"+",NA,NA,0.79295586163802,0.205020214862194,NA,-0.188465011001123,NA,NA,NA,8,-3587.2462620237,7190.73535709968,102.227969234599,1.21034461920447e-23
"123",5.05053604960826,"+",0.171837996254988,NA,0.86547517501828,0.215156330916348,0.117534592141992,-0.168848589171909,NA,0.020958957736318,NA,11,-3584.19227236247,7190.83200235207,102.324614486985,1.15324822246212e-23
