"","cond((Int))","disp((Int))","cond(scale(doy))","cond(I(scale(doy)^2))","cond(scale(obs.hours))","cond(scale(pressure))","cond(scale(tsm))","cond(scale(wind.dir.cos))","cond(scale(wind.dir.sin))","cond(scale(wind.speed))","cond(scale(year))","df","logLik","AICc","delta","weight"
"13",0.53269079210055,"+",2.59417527023317,-0.700894127494643,0.716146541708865,NA,NA,NA,-0.00709904048499898,-0.166799756541054,0.410745993530512,9,-1068.23430813981,2154.77267033367,2.05247607529418,0.0269271301874084
"14",0.487972607464851,"+",2.52012651741942,-0.684616818654872,0.671995156192765,0.13308580483531,-0.153428936232088,-0.0707246606979412,NA,NA,0.363366688822078,10,-1067.2433895463,2154.85902951562,2.13883525724623,0.0257891727897112
"15",0.522291599992521,"+",2.59896942322065,-0.715333315680601,0.657226035026528,NA,-0.170657300777151,NA,-0.019574479763034,-0.173883549316653,0.35547826341889,10,-1067.28118458843,2154.93461959986,2.21442534148991,0.0248326595071895
"16",0.520620727572388,"+",2.58825275250842,-0.69633205669867,0.721982778470419,0.101166950620117,NA,NA,-0.00492678369900132,-0.134122377646919,0.405103617302395,10,-1067.30909746137,2154.99044534576,2.27025108738735,0.0241490931691497
"17",0.510671980631358,"+",2.59421583759022,-0.711562472293114,0.664360532668914,0.101145725749179,-0.171595342266724,NA,-0.0164971346804036,-0.141384830352454,0.350996939687599,11,-1066.34976085769,2155.1469793425,2.42678508412564,0.0223310889543754
"18",0.498817905702086,"+",2.50953976638533,-0.68904979269823,0.667956063232544,NA,-0.152735576901521,NA,NA,NA,0.365616164750332,8,-1069.47152535959,2155.18588377145,2.46568951307518,0.0219008974759107
"19",0.501350843869872,"+",2.52226127103603,-0.680002938887859,0.726159010021237,0.133227323152066,NA,NA,-0.00909217987702404,NA,0.405856923927173,9,-1068.50831750937,2155.32068907279,2.60049481441456,0.0204733689488509
"20",0.531057735009116,"+",2.59279832127678,-0.696003964259283,0.710635248859005,NA,NA,-0.0841209050733887,-0.00738208161695277,-0.172248406178494,0.415357892767618,10,-1067.57709732592,2155.52644507486,2.80625081648668,0.0184718317736763
"21",0.508411120600053,"+",2.50421570550335,-0.674231681988457,0.714444145817331,NA,NA,-0.0761820731900504,NA,NA,0.417643916833592,8,-1069.71260054698,2155.66803414624,2.94783988787003,0.017209342917484
"22",0.490980229098538,"+",2.52467566662799,-0.693377563876663,0.672415024502964,0.134217665123642,-0.161099864721146,NA,-0.0198134919263642,NA,0.355788413456666,10,-1067.66876472866,2155.70977988034,2.98958562196867,0.0168538574970165
"23",0.521151347217796,"+",2.59802896969628,-0.710541861660447,0.65374683969161,NA,-0.166727316365649,-0.0821159375656471,-0.0195503119802245,-0.179107255390547,0.361836297118952,11,-1066.65551120051,2155.75848002814,3.03828576976821,0.0164484210577198
"24",0.519243017173161,"+",2.58740462516502,-0.69162047173664,0.71700868472848,0.0981060247211481,NA,-0.0807322298319068,-0.00509621826916365,-0.140539894203474,0.410171748065837,11,-1066.70200417694,2155.85146598099,3.13127172261829,0.0157011900971305
"25",0.509869037534214,"+",2.59375085481111,-0.706927375728794,0.661355395137027,0.0979927369584613,-0.167502434142147,-0.0785358354493783,-0.0164085513043566,-0.147605656032943,0.357735586697,12,-1065.77616703997,2156.08204545515,3.36185119677612,0.0139914548410409
"26",0.497247669264854,"+",2.50535789320975,-0.684107708951768,0.664002741341936,NA,-0.149019664073506,-0.0741151662648834,NA,NA,0.370458947178766,9,-1068.97289408619,2156.24984222643,3.52964796805327,0.0128654881510404
"27",0.499337554482657,"+",2.51805156663116,-0.67493357347884,0.721366200114497,0.13162081315156,NA,-0.0731282046822051,-0.00887185413152922,NA,0.410152337876765,10,-1068.0163356404,2156.40492170381,3.68472744543578,0.0119055972947718
"28",0.511532244597168,"+",2.5090380379046,-0.681367975079268,0.719387534327883,NA,NA,NA,-0.0129934481569724,NA,0.413833667461474,8,-1070.22583354688,2156.69450014604,3.97430588766883,0.0103007780304647
"29",0.4894399451114,"+",2.52088711448096,-0.688349877269102,0.6696425845589,0.132492684001767,-0.156889510099888,-0.0705915431585424,-0.0193070784845433,NA,0.361723362849729,11,-1067.21133684214,2156.8701313114,4.14993705302913,0.00943478929823888
"30",0.500571733252224,"+",2.5100791986749,-0.693510166401795,0.664784378658524,NA,-0.157612601135356,NA,-0.0246208885288415,NA,0.36322154020089,9,-1069.42045637788,2157.1449668098,4.4247725514324,0.00822341931338886
"31",0.493122594886115,"+",2.58050049450061,-0.692188729186308,0.582985031713691,NA,-0.261649044485501,NA,NA,-0.183250017609741,NA,8,-1070.63895693763,2157.52074692754,4.80055266916952,0.00681479537194511
"32",0.481140667389825,"+",2.57510068478289,-0.689641397293712,0.593984661760006,0.10517224142146,-0.260424908332045,NA,NA,-0.148743862546386,NA,9,-1069.61935464144,2157.54276333693,4.82256907856208,0.00674018810894994
"33",0.509531321441671,"+",2.50442886088446,-0.676312037173666,0.713579542146141,NA,NA,-0.0761130815113242,-0.0126681904246941,NA,0.417232814855374,9,-1069.69883714966,2157.70172835338,4.98153409500674,0.00622519847671533
