"","cond((Int))","disp((Int))","cond(scale(doy))","cond(I(scale(doy)^2))","cond(scale(obs.hours))","cond(scale(pressure))","cond(scale(tsm))","cond(scale(wind.dir.cos))","cond(scale(wind.dir.sin))","cond(scale(wind.speed))","cond(scale(year))","df","logLik","AICc","delta","weight"
"1",2.94808855200872,"+",0.386598360384605,-0.389173262753616,0.573912205010886,0.209461062095673,-0.19769298085674,-0.0609648132687517,-0.0565094843418666,NA,NA,12,-2208.12921566252,4440.78814270026,0,0.126291154309321
"2",2.94606176264605,"+",0.36033775622117,-0.391083687948966,0.573067825410676,0.226090690043733,-0.197002889513094,-0.0623740417253575,-0.0565807950016062,0.0647648152991344,NA,13,-2207.21135833659,4441.04176429223,0.253621591969932,0.111249919091601
"3",2.95558047793397,"+",0.389206292695754,-0.389389143420308,0.576456091355403,0.2117356144579,-0.19834508673127,-0.0621241661745816,NA,NA,NA,11,-2209.33987704543,4441.12721171797,0.339069017712973,0.106597011956074
"4",2.95348675222429,"+",0.363034701483097,-0.391248378326819,0.575422951169882,0.228370503979459,-0.19770713283332,-0.0636470923776229,NA,0.0647082549357197,NA,12,-2208.43018681073,4441.39008499668,0.601942296422749,0.0934679728781475
"5",2.95003051907113,"+",0.389182016281668,-0.38983182030198,0.57796743487848,0.209856086435576,-0.193532607581107,NA,-0.057926759482612,NA,NA,11,-2209.60371735965,4441.65489234642,0.866749646158496,0.0818767580986345
"6",2.94814259197354,"+",0.363906815570855,-0.391787011186501,0.577219675428841,0.225869029797795,-0.192836315794092,NA,-0.0581577287453766,0.0624688542391094,NA,12,-2208.75711843186,4442.04394823893,1.25580553866803,0.0674028445093493
"7",2.95783161339918,"+",0.391888966557166,-0.3899548927708,0.580531094521594,0.21211380401551,-0.194207661899281,NA,NA,NA,NA,10,-2210.864855206,4442.10196083502,1.31381813475673,0.0654758205373442
"8",2.95590542713367,"+",0.366812739126782,-0.391842648344425,0.579612941149192,0.228070673819289,-0.193557155005962,NA,NA,0.0621566377092187,NA,11,-2210.03319733367,4442.51385229446,1.72570959419772,0.0532892803957228
"9",2.95352975787115,"+",0.38563411552743,-0.388003156739241,0.578915665118176,0.210713098221961,-0.192326844991923,-0.0613258666940961,-0.0555616246512072,NA,0.0480048006828043,13,-2207.9575086481,4442.53406491524,1.74592221498096,0.0527534346599825
"10",2.96150537699518,"+",0.388170725569998,-0.388066891346855,0.581996152036648,0.213153363051237,-0.1923641812239,-0.0625154296154652,NA,NA,0.0534679885538523,12,-2209.12651613413,4442.78274364347,1.99460094320693,0.0465855085832722
"11",2.95124759043398,"+",0.360023414532096,-0.390051559935909,0.577315771952944,0.226795507914871,-0.192502394500385,-0.0626628723091817,-0.0558117402481157,0.0633969722462244,0.0438061340214816,14,-2207.07879975995,4442.87310207526,2.0849593749972,0.0445276481180872
"12",2.95916282348034,"+",0.362742233826539,-0.390067709370811,0.580176296879737,0.229153731824969,-0.192641215166694,-0.0639487521071081,NA,0.0630611768718737,0.0490870582086863,13,-2208.26335873291,4443.14576508487,2.35762238461484,0.0388527475941534
"13",2.95519847796217,"+",0.388218268320581,-0.388720308488955,0.582727471489253,0.211051063146653,-0.188406532150689,NA,-0.0570350597850685,NA,0.0453279918150627,12,-2209.44960833914,4443.4289280535,2.64078535323733,0.0337235805801018
"14",2.96350939668826,"+",0.390839329730067,-0.388699360852032,0.585843677924842,0.213476320057251,-0.188444845443246,NA,NA,NA,0.0508580502334141,11,-2210.67064971435,4443.78875705583,3.00061435556563,0.0281707107406984
"15",2.95303426117072,"+",0.363574636036534,-0.390801311264335,0.581270623993288,0.226542533267653,-0.188538735353054,NA,-0.0574290319152945,0.0611642714869282,0.0411442483238088,13,-2208.63894609317,4443.89693980538,3.10879710512381,0.0266873971522788
"16",2.96132545691769,"+",0.366492825347617,-0.390720119896687,0.584178890867963,0.228828009365467,-0.188680027451901,NA,NA,0.0605686203790567,0.046526953120572,12,-2209.88182128358,4444.29335394237,3.50521124211173,0.0218890030902381
