"","cond((Int))","disp((Int))","cond(scale(doy))","cond(I(scale(doy)^2))","cond(scale(obs.hours))","cond(scale(pressure))","cond(scale(tsm))","cond(scale(wind.dir.cos))","cond(scale(wind.dir.sin))","cond(scale(wind.speed))","cond(scale(year))","df","logLik","AICc","delta","weight"
"14",2.36617944103199,"+",0.661161274068605,-0.669753623422334,0.763781306471849,NA,NA,NA,0.0277010259652336,0.164765571261282,NA,8,-1700.40477919104,3417.05239143435,2.93593831896578,0.0229092027118321
"15",2.36281851145304,"+",0.657683764995185,-0.670672172697932,0.751160978950366,NA,-0.035951073083224,NA,NA,0.161145592132432,NA,8,-1700.4109166862,3417.06466642468,2.94821330929653,0.0227690281911844
"16",2.36173771173745,"+",0.657987821550264,-0.66687499936821,0.763547111043538,NA,NA,0.0211047916318761,NA,0.160033108698896,NA,8,-1700.43942151459,3417.12167608145,3.00522296606414,0.0221291638861358
"17",2.36663092510768,"+",0.750589409431232,-0.669911148144575,0.7770824177116,NA,NA,NA,NA,NA,-0.167476905191788,7,-1701.694170644,3417.57689347656,3.4604403611761,0.0176244593645197
"18",2.34584752168206,"+",0.622105729947599,-0.68129264495391,0.695521973197189,0.111368553146301,-0.053843831036001,0.0309107126673245,NA,0.217254029811187,-0.202959716444638,11,-1697.59386419491,3417.63518601695,3.51873290156072,0.017118185940537
"19",2.34791219548228,"+",0.643397586161874,-0.67722842275866,0.702531868126256,NA,-0.0675207527092695,0.0258142187666407,NA,0.173245178528306,-0.211856833158902,10,-1698.66133313883,3417.69491670068,3.57846358529196,0.0166145042159613
"20",2.35280582407108,"+",0.646810962559384,-0.679983072599907,0.703760334348253,NA,-0.0680900450632277,NA,0.0254282760170522,0.178010278623395,-0.208439171473624,10,-1698.66865780435,3417.70956603171,3.59311291632503,0.0164932531337669
"21",2.37664989505054,"+",0.752495833872137,-0.666859042417216,0.799628424912302,NA,NA,NA,NA,NA,NA,6,-1702.80212632719,3417.74542912497,3.62897600958877,0.0162001394409612
"22",2.35041638787953,"+",0.626481082494787,-0.683752452349635,0.698067077690472,0.108512844506947,-0.0550929745605531,NA,0.02239951974185,0.220905134057433,-0.199187878938429,11,-1697.65459282934,3417.7566432858,3.6401901704121,0.0161095581420669
"23",2.34898904060219,"+",0.625631653397352,-0.677887167686946,0.717859690703273,0.114971849838242,NA,0.0315211736716237,0.0219215923287023,0.221099068439667,-0.188693876429965,11,-1697.71525292134,3417.8779634698,3.76151035440989,0.0151613992877497
"24",2.35202624457678,"+",0.648868097998056,-0.672683948540713,0.731499412780712,NA,NA,0.0265914884774633,0.0257134182643566,0.17581393232915,-0.193800436614497,10,-1698.86682925833,3418.10590893967,3.98945582428632,0.0135282479802933
"25",2.36225264911349,"+",0.635561132274845,-0.674127670387397,0.745927453656547,0.119170725870299,NA,0.0244768579970882,0.0226848343196811,0.210393264280187,NA,10,-1699.154435272,3418.68112096702,4.56466785163093,0.0101469577210906
"26",2.35971245536467,"+",0.633271887281548,-0.674165069335083,0.738985700853158,0.118540714971517,-0.0216621519515021,0.0249440187205682,NA,0.207148039454007,NA,10,-1699.18433462895,3418.74091968091,4.62446656552811,0.00984806088856229
"27",2.36358751991419,"+",0.637095027339053,-0.676745515068947,0.740201387025912,0.115991794566464,-0.0228786944748136,NA,0.0237799003139199,0.210740865490728,NA,10,-1699.195346394,3418.76294321102,4.64649009563072,0.00974021125307898
"28",2.36649113016858,"+",0.659369968705397,-0.672949409683251,0.749016004504484,NA,-0.0349230372153151,NA,0.0269459860808522,0.164311147806947,NA,9,-1700.32610175269,3418.95625755944,4.83980444405779,0.00884281825027324
"29",2.36538375368369,"+",0.659733274667885,-0.669206186106451,0.761207416451016,NA,NA,0.0195318740390091,0.0264854930521425,0.16319118031667,NA,9,-1700.35767856232,3419.01941117868,4.90295806329914,0.00856795278760038
"30",2.36215697678718,"+",0.656317320670814,-0.670116048325955,0.74909269465738,NA,-0.0343348122619544,0.0196849099906436,NA,0.159805796854427,NA,9,-1700.36315096077,3419.0303559756,4.91390286021169,0.00852119359515032
"31",2.36600829783628,"+",0.746832529913235,-0.676468262680426,0.746042006784378,NA,-0.0678320967995649,NA,NA,NA,-0.185386094720976,8,-1701.41004681567,3419.06292668362,4.94647356823361,0.00838354679640748
