"","cond((Int))","disp((Int))","cond(scale(doy))","cond(I(scale(doy)^2))","cond(scale(obs.hours))","cond(scale(pressure))","cond(scale(tsm))","cond(scale(wind.dir.cos))","cond(scale(wind.dir.sin))","cond(scale(wind.speed))","cond(scale(year))","df","logLik","AICc","delta","weight"
"11",-0.278300767796932,"+",5.48178858024819,-1.63533204452027,0.819985310778819,0.199148601109772,NA,-0.172431295077388,0.148420733888712,0.0657512049649662,NA,10,-1100.42247172577,2221.21719387456,1.78999123377616,0.0339147145826083
"12",-0.279706126221258,"+",5.48053328210653,-1.64212210510126,0.775885824884595,0.203865208226756,-0.172434778266743,-0.179642068748243,0.154930604485504,0.0610614969271797,NA,11,-1099.59547240385,2221.63840243483,2.21119979404239,0.0274741262614026
"13",-0.289914023940918,"+",5.50727112953432,-1.6228299877284,0.816197409038868,0.182735608054872,-0.160858505620852,NA,0.171656480743953,NA,NA,9,-1101.68153756994,2221.66712919394,2.23992655315806,0.0270823254854215
"14",-0.273304300106273,"+",5.42223605462637,-1.62520905783987,0.792218276461211,0.209960257899135,NA,-0.177004897203694,NA,0.0940411330129113,NA,9,-1101.71848976591,2221.74103358587,2.3138309450851,0.0260998384078619
"15",-0.261637891146433,"+",5.48197400135455,-1.6471597629878,0.820104280440008,0.236481368665394,NA,-0.184648719687383,NA,0.104503451139331,0.210335555023968,10,-1100.72524267496,2221.82273577293,2.39553313214401,0.025055115781895
"16",-0.258427775011717,"+",5.51202193505661,-1.64158515660288,0.785944900779852,0.219735662222873,-0.114887802895278,-0.191492416356158,NA,NA,0.153819121137742,10,-1100.94539086075,2222.26303214452,2.83582950373102,0.0201042220192589
"17",-0.280458477937646,"+",5.46047207471419,-1.60455768058628,0.826277621566055,0.184372046532134,NA,NA,NA,NA,NA,7,-1104.04580970317,2222.28017159489,2.85296895410966,0.0199326704860533
"18",-0.273685608258312,"+",5.41940102678078,-1.63103249163639,0.750319259718923,0.214954202421597,-0.158305703228502,-0.183849976458044,NA,0.0901699638277174,NA,10,-1100.9984138825,2222.36907818801,2.94187554722703,0.0190660033917936
"19",-0.27001751063101,"+",5.53915032365119,-1.66013772340861,0.815630977793626,0.224789253262975,-0.114907952954027,-0.183696893202308,0.161064105607895,0.0695197041342704,0.184027153281816,12,-1098.93077893718,2222.39126924957,2.96406660878756,0.0188556252511846
"20",-0.290789883662311,"+",5.47044848260214,-1.61762628095943,0.851216032561957,0.1872664485334,NA,NA,0.154441982054853,0.0685226530848893,NA,9,-1102.17154416016,2222.64714237438,3.21993973359031,0.0165912380680575
"21",-0.280058010084642,"+",5.56352619946969,-1.63847300960963,0.854199461157974,0.200384610631877,-0.108251026822975,NA,0.179504102578956,NA,0.167811312195338,10,-1101.13824137686,2222.64873317673,3.22153053594548,0.0165780466247009
"22",-0.280822751534949,"+",5.53797836245554,-1.64056755575264,0.882325127732867,0.212745506687858,NA,NA,0.164404901940769,0.0770907901993643,0.215168024356772,10,-1101.13916996292,2222.65059034885,3.22338770806255,0.0165626596269089
"23",-0.268619976621672,"+",5.51271793574413,-1.62154352333441,0.852428396824519,0.206003109411606,NA,NA,NA,NA,0.184247618086284,8,-1103.30039186707,2222.84361678642,3.41641414563946,0.0150388600749852
