"","cond((Int))","disp((Int))","cond(scale(doy))","cond(I(scale(doy)^2))","cond(scale(obs.hours))","cond(scale(pressure))","cond(scale(tsm))","cond(scale(wind.dir.cos))","cond(scale(wind.dir.sin))","cond(scale(wind.speed))","cond(scale(year))","df","logLik","AICc","delta","weight"
"17",-2.53199772640659,"+",2.06125714702562,NA,0.411684893123051,NA,NA,0.0766281288586751,NA,NA,NA,6,-328.619651460007,669.380479390602,2.04825914125206,0.0123592004298043
"18",-2.59288028301467,"+",2.39202408355125,-0.251146820483734,0.335306464461303,NA,-0.694993152232528,0.09139818291211,NA,NA,NA,8,-326.588249004167,669.41933106061,2.08711081126,0.01212142956736
"19",-2.56350469913742,"+",1.85082099335977,NA,NA,NA,-0.843790902707407,NA,NA,0.16907391830523,NA,6,-328.671405982108,669.483988434805,2.15176818545467,0.0117358262715149
"20",-2.58719363713329,"+",2.38149515368827,-0.254202538626461,0.331174057458974,-0.0689115034220933,-0.726278664386909,NA,NA,NA,NA,8,-326.64007708156,669.522987215397,2.19076696604702,0.0115092015175401
"21",-2.56777480569904,"+",2.38988141643081,-0.255902006708615,0.363468385095079,NA,-0.624365861961224,NA,NA,NA,0.105089424259836,8,-326.676928515822,669.596690083921,2.26446983457049,0.0110927907256073
"22",-2.52722821533637,"+",2.05640285794836,NA,0.415138310273789,-0.0200885210442073,NA,NA,NA,NA,NA,6,-328.736790209312,669.614756889213,2.28253663986266,0.0109930363197199
"23",-2.53916230609084,"+",2.32513748442951,-0.235316482516134,0.409751408586065,NA,NA,NA,NA,0.128493904100882,NA,7,-327.732885589768,669.654323368088,2.32210311873746,0.0107776955423742
"24",-2.50683689407965,"+",2.40309782486447,-0.250804282575446,0.449031194038268,NA,NA,NA,NA,NA,0.186681064563999,7,-327.740025668239,669.66860352503,2.3363832756794,0.0107010160251151
"25",-2.5673241057084,"+",1.95407419236632,NA,NA,NA,-0.873628761153032,NA,-0.124872610585545,NA,NA,6,-328.795957757792,669.733091986172,2.40087173682161,0.0103614735576057
"26",-2.55312675216582,"+",2.18632781987858,-0.245019338417119,NA,NA,-0.896361430706912,NA,NA,0.176969172369703,NA,7,-327.831179858531,669.850911905614,2.51869165626408,0.00976871079904325
"27",-2.61466527053245,"+",1.95275363083383,NA,0.319790555670953,NA,-0.696910046323562,NA,-0.106417548981494,0.141470039757616,NA,8,-326.869553336089,669.981939724454,2.64971947510389,0.00914923796097671
"28",-2.5406070238664,"+",2.3903655170772,-0.225254679985981,0.4179401228313,NA,NA,NA,-0.0742943031147061,NA,NA,7,-327.906354246347,670.001260681246,2.66904043189561,0.00906127749945884
"29",-2.53628254741079,"+",2.40325421906509,-0.236187649737511,0.41574627458695,NA,NA,0.078437054021558,NA,NA,NA,7,-327.927118615098,670.042789418748,2.71056916939767,0.0088750657671663
"30",-2.552393856723,"+",1.94807319956597,NA,NA,NA,-0.840902839967939,0.103897011635735,NA,NA,NA,6,-328.985381446241,670.11193936307,2.77971911372026,0.00857345475708166
"31",-2.54577277139252,"+",1.92992747726486,NA,NA,-0.0787703645855007,-0.86815926638954,NA,NA,NA,NA,6,-329.043942848562,670.229062167713,2.89684191836284,0.00808579946983048
"32",-2.53083984392847,"+",2.39743684522521,-0.23591638450266,0.418245373955031,-0.0277498155673106,NA,NA,NA,NA,NA,7,-328.042360818387,670.273273825326,2.9410535759755,0.00790901732778984
"33",-2.60287159312264,"+",1.95096752333837,NA,0.320639168316514,NA,-0.662926295249372,0.0808221061721498,NA,0.141434100536417,NA,8,-327.045134345805,670.333101743886,3.00088149453609,0.00767593095472351
"34",-2.55636957313413,"+",2.26819008841173,-0.224345336234781,NA,NA,-0.909199628261653,NA,-0.11242868257869,NA,NA,7,-328.092250390676,670.373052969905,3.04083272055493,0.00752412082664057
"35",-2.60811408685868,"+",2.03666650910566,NA,0.325704885342939,NA,-0.68721621104029,0.0888541175530192,-0.111747512801314,NA,NA,8,-327.08348580796,670.409804668198,3.07758441884744,0.00738712131361562
"36",-2.61422293254464,"+",2.29149791410312,-0.239597634587907,0.320509985246365,NA,-0.745485465339798,NA,-0.09477315135256,0.14720660383103,NA,9,-326.085716398937,670.475486851929,3.14326660257871,0.00714846057356748
"37",-2.53887211833367,"+",2.28068418958991,-0.2533839654042,NA,-0.0998420122628045,-0.942143380991826,NA,NA,NA,NA,7,-328.152991484445,670.494535157443,3.16231490809275,0.00708070073282851
