"species","date","day.total","total.obs.mins","time.of.obs","principle.observer","wind.dir.speed","visibility"
"Bird sp.",2016-09-14,5,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"CANG",2016-09-14,0,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"CATE",2016-09-14,1,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"COEI",2016-09-14,23,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"COLO",2016-09-14,23,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"CORA",2016-09-14,0,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"COTE",2016-09-14,0,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"Cormorant sp.",2016-09-14,0,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"DCCO",2016-09-14,16,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"Duck sp.",2016-09-14,0,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"Falcon sp.",2016-09-14,0,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"GRCO",2016-09-14,0,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"GWFG",2016-09-14,0,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"Grebe sp.",2016-09-14,0,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"LAGU",2016-09-14,12,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"LTDU",2016-09-14,0,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"Loon sp.",2016-09-14,0,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"MALL",2016-09-14,0,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"MERL",2016-09-14,0,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"Merganser sp.",2016-09-14,0,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"NOGA",2016-09-14,110,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"NOHA",2016-09-14,0,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"NOPI",2016-09-14,0,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"OSPR",2016-09-14,0,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"PAJA",2016-09-14,0,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"PAWA",2016-09-14,0,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"PEFA",2016-09-14,0,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"Peep sp.",2016-09-14,0,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"RAZO",2016-09-14,0,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"RBGU",2016-09-14,0,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"RBME",2016-09-14,0,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"RNGR",2016-09-14,0,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"RTHU",2016-09-14,0,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"RTLO",2016-09-14,0,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"SEPL",2016-09-14,0,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"SSHA",2016-09-14,0,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"SUSC",2016-09-14,10,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"Scoter sp.",2016-09-14,1,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"Shorebird sp.",2016-09-14,0,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"Tern sp.",2016-09-14,0,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"WWSC",2016-09-14,0,315,"6:15-9:30 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"ABDU",2016-09-15,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"BAEA",2016-09-15,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"BLGU",2016-09-15,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"BLKI",2016-09-15,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"BLSC",2016-09-15,3,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"BOGU",2016-09-15,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"BRAN",2016-09-15,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"Bird sp.",2016-09-15,180,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"CANG",2016-09-15,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"CATE",2016-09-15,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"COEI",2016-09-15,72,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"COLO",2016-09-15,9,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"CORA",2016-09-15,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"COTE",2016-09-15,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"Cormorant sp.",2016-09-15,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"DCCO",2016-09-15,315,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"Duck sp.",2016-09-15,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"Falcon sp.",2016-09-15,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"GRCO",2016-09-15,4,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"GWFG",2016-09-15,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"Grebe sp.",2016-09-15,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"LAGU",2016-09-15,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"LTDU",2016-09-15,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"Loon sp.",2016-09-15,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"MALL",2016-09-15,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"MERL",2016-09-15,1,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"Merganser sp.",2016-09-15,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"NOGA",2016-09-15,41,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"NOHA",2016-09-15,1,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"NOPI",2016-09-15,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"OSPR",2016-09-15,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"PAJA",2016-09-15,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"PAWA",2016-09-15,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"PEFA",2016-09-15,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"Peep sp.",2016-09-15,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"RAZO",2016-09-15,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"RBGU",2016-09-15,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"RBME",2016-09-15,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"RNGR",2016-09-15,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"RTHU",2016-09-15,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"RTLO",2016-09-15,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"SEPL",2016-09-15,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"SSHA",2016-09-15,1,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"SUSC",2016-09-15,20,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"Scoter sp.",2016-09-15,26,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"Shorebird sp.",2016-09-15,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"Tern sp.",2016-09-15,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"WWSC",2016-09-15,8,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","W 0-3",NA
"ABDU",2016-09-16,0,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"BAEA",2016-09-16,0,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"BLGU",2016-09-16,0,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"BLKI",2016-09-16,0,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"BLSC",2016-09-16,0,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"BOGU",2016-09-16,0,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"BRAN",2016-09-16,0,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"Bird sp.",2016-09-16,36,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"CANG",2016-09-16,29,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"CATE",2016-09-16,3,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"COEI",2016-09-16,223,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"COLO",2016-09-16,70,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"CORA",2016-09-16,0,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"COTE",2016-09-16,0,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"Cormorant sp.",2016-09-16,3,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"DCCO",2016-09-16,434,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"Duck sp.",2016-09-16,0,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"Falcon sp.",2016-09-16,0,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"GRCO",2016-09-16,11,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"GWFG",2016-09-16,0,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"Grebe sp.",2016-09-16,0,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"LAGU",2016-09-16,0,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"LTDU",2016-09-16,0,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"Loon sp.",2016-09-16,0,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"MALL",2016-09-16,0,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"MERL",2016-09-16,4,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"Merganser sp.",2016-09-16,0,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"NOGA",2016-09-16,20,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"NOHA",2016-09-16,0,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"NOPI",2016-09-16,0,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"OSPR",2016-09-16,0,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"PAJA",2016-09-16,0,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"PAWA",2016-09-16,0,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"PEFA",2016-09-16,1,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"Peep sp.",2016-09-16,0,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"RAZO",2016-09-16,0,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"RBGU",2016-09-16,0,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"RBME",2016-09-16,0,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"RNGR",2016-09-16,0,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"RTHU",2016-09-16,0,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"RTLO",2016-09-16,0,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"SEPL",2016-09-16,0,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"SSHA",2016-09-16,0,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"SUSC",2016-09-16,46,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"Scoter sp.",2016-09-16,42,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"Shorebird sp.",2016-09-16,0,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"Tern sp.",2016-09-16,0,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"WWSC",2016-09-16,1,330,"6:15-9:30 AM; 3:15-5:30 PM","SB","SW 0-7",NA
"ABDU",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"BAEA",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"BLGU",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"BLKI",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"BLSC",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"BOGU",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"BRAN",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"Bird sp.",2016-09-17,11,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"CANG",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"CATE",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"COEI",2016-09-17,117,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"COLO",2016-09-17,18,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"CORA",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"COTE",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"Cormorant sp.",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"DCCO",2016-09-17,95,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"Duck sp.",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"Falcon sp.",2016-09-17,2,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"GRCO",2016-09-17,5,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"GWFG",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"Grebe sp.",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"LAGU",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"LTDU",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"Loon sp.",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"MALL",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"MERL",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"Merganser sp.",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"NOGA",2016-09-17,16,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"NOHA",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"NOPI",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"OSPR",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"PAJA",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"PAWA",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"PEFA",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"Peep sp.",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"RAZO",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"RBGU",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"RBME",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"RNGR",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"RTHU",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"RTLO",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"SEPL",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"SSHA",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"SUSC",2016-09-17,16,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"Scoter sp.",2016-09-17,9,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"Shorebird sp.",2016-09-17,0,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"Tern sp.",2016-09-17,9,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"WWSC",2016-09-17,1,315,"6:30-9:30 AM; 3:15-5:30 PM","SB","SSW 0-7",NA
"ABDU",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"BAEA",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"BLGU",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"BLKI",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"BLSC",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"BOGU",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"BRAN",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"Bird sp.",2016-09-18,1,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"CANG",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"CATE",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"COEI",2016-09-18,40,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"COLO",2016-09-18,3,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"CORA",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"COTE",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"Cormorant sp.",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"DCCO",2016-09-18,4,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"Duck sp.",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"Falcon sp.",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"GRCO",2016-09-18,1,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"GWFG",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"Grebe sp.",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"LAGU",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"LTDU",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"Loon sp.",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"MALL",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"MERL",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"Merganser sp.",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"NOGA",2016-09-18,8,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"NOHA",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"NOPI",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"OSPR",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"PAJA",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"PAWA",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"PEFA",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"Peep sp.",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"RAZO",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"RBGU",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"RBME",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"RNGR",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"RTHU",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"RTLO",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"SEPL",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"SSHA",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"SUSC",2016-09-18,1,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"Scoter sp.",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"Shorebird sp.",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"Tern sp.",2016-09-18,1,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"WWSC",2016-09-18,0,300,"6:30-9:00 AM; 3:30-5:30 PM","SB","SW 0-12",NA
"ABDU",2016-09-19,0,120,"3:30-5:30 PM","SB","NNE 2-5",NA
"BAEA",2016-09-19,0,120,"3:30-5:30 PM","SB","NNE 2-5",NA
"BLGU",2016-09-19,0,120,"3:30-5:30 PM","SB","NNE 2-5",NA
"BLKI",2016-09-19,0,120,"3:30-5:30 PM","SB","NNE 2-5",NA
"BLSC",2016-09-19,0,120,"3:30-5:30 PM","SB","NNE 2-5",NA
"BOGU",2016-09-19,0,120,"3:30-5:30 PM","SB","NNE 2-5",NA
"BRAN",2016-09-19,0,120,"3:30-5:30 PM","SB","NNE 2-5",NA
"Bird sp.",2016-09-19,0,120,"3:30-5:30 PM","SB","NNE 2-5",NA
"CANG",2016-09-19,0,120,"3:30-5:30 PM","SB","NNE 2-5",NA
"CATE",2016-09-19,0,120,"3:30-5:30 PM","SB","NNE 2-5",NA
"COEI",2016-09-19,0,120,"3:30-5:30 PM","SB","NNE 2-5",NA
"COLO",2016-09-19,0,120,"3:30-5:30 PM","SB","NNE 2-5",NA
"CORA",2016-09-19,0,120,"3:30-5:30 PM","SB","NNE 2-5",NA
"COTE",2016-09-19,0,120,"3:30-5:30 PM","SB","NNE 2-5",NA
"Cormorant sp.",2016-09-19,0,120,"3:30-5:30 PM","SB","NNE 2-5",NA
"DCCO",2016-09-19,1,120,"3:30-5:30 PM","SB","NNE 2-5",NA
"Duck sp.",2016-09-19,0,120,"3:30-5:30 PM","SB","NNE 2-5",NA
"Falcon sp.",2016-09-19,0,120,"3:30-5:30 PM","SB","NNE 2-5",NA
"GRCO",2016-09-19,0,120,"3:30-5:30 PM","SB","NNE 2-5",NA
"GWFG",2016-09-19,0,120,"3:30-5:30 PM","SB","NNE 2-5",NA
"Grebe sp.",2016-09-19,0,120,"3:30-5:30 PM","SB","NNE 2-5",NA
"LAGU",2016-09-19,7,120,"3:30-5:30 PM","SB","NNE 2-5",NA
"LTDU",2016-09-19,0,120,"3:30-5:30 PM","SB","NNE 2-5",NA
"Loon sp.",2016-09-19,0,120,"3:30-5:30 PM","SB","NNE 2-5",NA
"MALL",2016-09-19,0,120,"3:30-5:30 PM","SB","NNE 2-5",NA
"MERL",2016-09-19,0,120,"3:30-5:30 PM","SB","NNE 2-5",NA
"Merganser sp.",2016-09-19,0,120,"3:30-5:30 PM","SB","NNE 2-5",NA
"NOGA",2016-09-19,0,120,"3:30-5:30 PM","SB","NNE 2-5",NA
"NOHA",2016-09-19,0,120,"3:30-5:30 PM","SB","NNE 2-5",NA
