"species","date","day.total","total.obs.mins","time.of.obs","principle.observer","wind.dir.speed","visibility"
"RBME",2020-09-20,0,180,"0606-0909","ZS","N 15","unlimited"
"RNGR",2020-09-20,0,180,"0606-0909","ZS","N 15","unlimited"
"RNPH",2020-09-20,0,180,"0606-0909","ZS","N 15","unlimited"
"RTLO",2020-09-20,0,180,"0606-0909","ZS","N 15","unlimited"
"SUSC",2020-09-20,18,180,"0606-0909","ZS","N 15","unlimited"
"Scoter sp.",2020-09-20,24,180,"0606-0909","ZS","N 15","unlimited"
"Shearwater sp.",2020-09-20,0,180,"0606-0909","ZS","N 15","unlimited"
"Tern sp.",2020-09-20,0,180,"0606-0909","ZS","N 15","unlimited"
"WODU",2020-09-20,0,180,"0606-0909","ZS","N 15","unlimited"
"WWSC",2020-09-20,3,180,"0606-0909","ZS","N 15","unlimited"
"ABDU",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"BLGU",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"BLKI",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"BLSC",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"BLSK",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"BOGU",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"BRAN",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"BUFF",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"Bird sp.",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"CANG",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"CATE",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"COEI",2020-09-21,59,180,"0606-0906","ZS","NE 11",NA
"COGO",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"COLO",2020-09-21,15,180,"0606-0906","ZS","NE 11",NA
"COMU",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"COTE",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"Cormorant sp.",2020-09-21,34,180,"0606-0906","ZS","NE 11",NA
"DCCO",2020-09-21,141,180,"0606-0906","ZS","NE 11",NA
"Duck sp.",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"GBHE",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"GRCO",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"GREG",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"GRSC",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"GWTE",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"HADU",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"HOGR",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"Jaeger sp.",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"LAGU",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"LTDU",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"Large alcid sp.",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"Loon sp.",2020-09-21,5,180,"0606-0906","ZS","NE 11",NA
"MALL",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"MALL/ABDU",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"NOGA",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"NOPI",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"PAJA",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"POJA",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"RAZO",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"RBGU",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"RBME",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"RNGR",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"RNPH",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"RTLO",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"SUSC",2020-09-21,15,180,"0606-0906","ZS","NE 11",NA
"Scoter sp.",2020-09-21,22,180,"0606-0906","ZS","NE 11",NA
"Shearwater sp.",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"Tern sp.",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"WODU",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"WWSC",2020-09-21,0,180,"0606-0906","ZS","NE 11",NA
"ABDU",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"BLGU",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"BLKI",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"BLSC",2020-09-22,7,180,"0614-0914","ZS","NNE 15","Unlimited"
"BLSK",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"BOGU",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"BRAN",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"BUFF",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"Bird sp.",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"CANG",2020-09-22,4,180,"0614-0914","ZS","NNE 15","Unlimited"
"CATE",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"COEI",2020-09-22,82,180,"0614-0914","ZS","NNE 15","Unlimited"
"COGO",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"COLO",2020-09-22,14,180,"0614-0914","ZS","NNE 15","Unlimited"
"COMU",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"COTE",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"Cormorant sp.",2020-09-22,47,180,"0614-0914","ZS","NNE 15","Unlimited"
"DCCO",2020-09-22,11,180,"0614-0914","ZS","NNE 15","Unlimited"
"Duck sp.",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"GBHE",2020-09-22,1,180,"0614-0914","ZS","NNE 15","Unlimited"
"GRCO",2020-09-22,3,180,"0614-0914","ZS","NNE 15","Unlimited"
"GREG",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"GRSC",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"GWTE",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"HADU",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"HOGR",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"Jaeger sp.",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"LAGU",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"LTDU",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"Large alcid sp.",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"Loon sp.",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"MALL",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"MALL/ABDU",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"NOGA",2020-09-22,6,180,"0614-0914","ZS","NNE 15","Unlimited"
"NOPI",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"PAJA",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"POJA",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"RAZO",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"RBGU",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"RBME",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"RNGR",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"RNPH",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"RTLO",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"SUSC",2020-09-22,10,180,"0614-0914","ZS","NNE 15","Unlimited"
"Scoter sp.",2020-09-22,20,180,"0614-0914","ZS","NNE 15","Unlimited"
"Shearwater sp.",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"Tern sp.",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"WODU",2020-09-22,0,180,"0614-0914","ZS","NNE 15","Unlimited"
"WWSC",2020-09-22,3,180,"0614-0914","ZS","NNE 15","Unlimited"
"ABDU",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"BLGU",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"BLKI",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"BLSC",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"BLSK",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"BOGU",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"BRAN",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"BUFF",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"Bird sp.",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"CANG",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"CATE",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"COEI",2020-09-23,17,180,"0614-0914","ZS","NW 19","unlimited"
"COGO",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"COLO",2020-09-23,8,180,"0614-0914","ZS","NW 19","unlimited"
"COMU",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"COTE",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"Cormorant sp.",2020-09-23,24,180,"0614-0914","ZS","NW 19","unlimited"
"DCCO",2020-09-23,12,180,"0614-0914","ZS","NW 19","unlimited"
"Duck sp.",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"GBHE",2020-09-23,1,180,"0614-0914","ZS","NW 19","unlimited"
"GRCO",2020-09-23,12,180,"0614-0914","ZS","NW 19","unlimited"
"GREG",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"GRSC",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"GWTE",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"HADU",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"HOGR",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"Jaeger sp.",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"LAGU",2020-09-23,2,180,"0614-0914","ZS","NW 19","unlimited"
"LTDU",2020-09-23,1,180,"0614-0914","ZS","NW 19","unlimited"
"Large alcid sp.",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"Loon sp.",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"MALL",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"MALL/ABDU",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"NOGA",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"NOPI",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"PAJA",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"POJA",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"RAZO",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"RBGU",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"RBME",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"RNGR",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"RNPH",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"RTLO",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"SUSC",2020-09-23,1,180,"0614-0914","ZS","NW 19","unlimited"
"Scoter sp.",2020-09-23,4,180,"0614-0914","ZS","NW 19","unlimited"
"Shearwater sp.",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"Tern sp.",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"WODU",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"WWSC",2020-09-23,0,180,"0614-0914","ZS","NW 19","unlimited"
"ABDU",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"BLGU",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"BLKI",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"BLSC",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"BLSK",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"BOGU",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"BRAN",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"BUFF",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"Bird sp.",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"CANG",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"CATE",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"COEI",2020-09-24,9,180,"0614-0914","ZS","E 11","Unlimited"
"COGO",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"COLO",2020-09-24,4,180,"0614-0914","ZS","E 11","Unlimited"
"COMU",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"COTE",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"Cormorant sp.",2020-09-24,23,180,"0614-0914","ZS","E 11","Unlimited"
"DCCO",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"Duck sp.",2020-09-24,1,180,"0614-0914","ZS","E 11","Unlimited"
"GBHE",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"GRCO",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"GREG",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"GRSC",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"GWTE",2020-09-24,1,180,"0614-0914","ZS","E 11","Unlimited"
"HADU",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"HOGR",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"Jaeger sp.",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"LAGU",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"LTDU",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"Large alcid sp.",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"Loon sp.",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"MALL",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"MALL/ABDU",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"NOGA",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"NOPI",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"PAJA",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"POJA",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"RAZO",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"RBGU",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"RBME",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"RNGR",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"RNPH",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"RTLO",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"SUSC",2020-09-24,20,180,"0614-0914","ZS","E 11","Unlimited"
"Scoter sp.",2020-09-24,14,180,"0614-0914","ZS","E 11","Unlimited"
"Shearwater sp.",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"Tern sp.",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"WODU",2020-09-24,0,180,"0614-0914","ZS","E 11","Unlimited"
"WWSC",2020-09-24,10,180,"0614-0914","ZS","E 11","Unlimited"
"ABDU",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"BLGU",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"BLKI",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"BLSC",2020-09-25,9,180,"0620-0920","ZS","NE 9","Unlimited"
"BLSK",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"BOGU",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"BRAN",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"BUFF",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"Bird sp.",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"CANG",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"CATE",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"COEI",2020-09-25,70,180,"0620-0920","ZS","NE 9","Unlimited"
"COGO",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"COLO",2020-09-25,7,180,"0620-0920","ZS","NE 9","Unlimited"
"COMU",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"COTE",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"Cormorant sp.",2020-09-25,35,180,"0620-0920","ZS","NE 9","Unlimited"
"DCCO",2020-09-25,26,180,"0620-0920","ZS","NE 9","Unlimited"
"Duck sp.",2020-09-25,23,180,"0620-0920","ZS","NE 9","Unlimited"
"GBHE",2020-09-25,3,180,"0620-0920","ZS","NE 9","Unlimited"
"GRCO",2020-09-25,1,180,"0620-0920","ZS","NE 9","Unlimited"
"GREG",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"GRSC",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"GWTE",2020-09-25,1,180,"0620-0920","ZS","NE 9","Unlimited"
"HADU",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"HOGR",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"Jaeger sp.",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"LAGU",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"LTDU",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"Large alcid sp.",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"Loon sp.",2020-09-25,3,180,"0620-0920","ZS","NE 9","Unlimited"
"MALL",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"MALL/ABDU",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"NOGA",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"NOPI",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"PAJA",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"POJA",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"RAZO",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"RBGU",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"RBME",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"RNGR",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"RNPH",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"RTLO",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"SUSC",2020-09-25,53,180,"0620-0920","ZS","NE 9","Unlimited"
"Scoter sp.",2020-09-25,57,180,"0620-0920","ZS","NE 9","Unlimited"
"Shearwater sp.",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"Tern sp.",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"WODU",2020-09-25,0,180,"0620-0920","ZS","NE 9","Unlimited"
"WWSC",2020-09-25,11,180,"0620-0920","ZS","NE 9","Unlimited"
"ABDU",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"BLGU",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"BLKI",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"BLSC",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"BLSK",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"BOGU",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"BRAN",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"BUFF",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"Bird sp.",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"CANG",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"CATE",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"COEI",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"COGO",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"COLO",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"COMU",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"COTE",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"Cormorant sp.",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"DCCO",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"Duck sp.",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"GBHE",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"GRCO",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"GREG",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"GRSC",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"GWTE",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"HADU",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"HOGR",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"Jaeger sp.",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"LAGU",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"LTDU",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"Large alcid sp.",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"Loon sp.",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"MALL",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"MALL/ABDU",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"NOGA",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"NOPI",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"PAJA",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"POJA",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"RAZO",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"RBGU",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"RBME",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"RNGR",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"RNPH",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"RTLO",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"SUSC",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"Scoter sp.",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"Shearwater sp.",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"Tern sp.",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"WODU",2020-09-26,0,165,"0630-0915","ZS","SSW 8","0-fog"
"WWSC",2020-09-26,3,165,"0630-0915","ZS","SSW 8","0-fog"
"ABDU",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"BLGU",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"BLKI",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"BLSC",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"BLSK",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"BOGU",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"BRAN",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"BUFF",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"Bird sp.",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"CANG",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"CATE",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"COEI",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"COGO",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"COLO",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"COMU",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"COTE",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"Cormorant sp.",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"DCCO",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"Duck sp.",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"GBHE",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"GRCO",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"GREG",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"GRSC",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"GWTE",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"HADU",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"HOGR",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"Jaeger sp.",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"LAGU",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"LTDU",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"Large alcid sp.",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"Loon sp.",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"MALL",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"MALL/ABDU",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"NOGA",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"NOPI",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"PAJA",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"POJA",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"RAZO",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"RBGU",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"RBME",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"RNGR",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"RNPH",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"RTLO",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"SUSC",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"Scoter sp.",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"Shearwater sp.",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"Tern sp.",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"WODU",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"WWSC",2020-09-27,0,0,NA,"ZS",NA,"0-fog"
"ABDU",2020-09-28,0,65,"0620-0725","ZS","SW 13","0-fog"
"BLGU",2020-09-28,0,65,"0620-0725","ZS","SW 13","0-fog"
"BLKI",2020-09-28,0,65,"0620-0725","ZS","SW 13","0-fog"
"BLSC",2020-09-28,0,65,"0620-0725","ZS","SW 13","0-fog"
"BLSK",2020-09-28,0,65,"0620-0725","ZS","SW 13","0-fog"
