"species","date","day.total","total.obs.mins","time.of.obs","principle.observer","wind.dir.speed","visibility"
"CANG",2018-09-21,0,225,"0545-0900;1445-1515","S Benz","N 0-2; SSE 8-15","10"
"CATE",2018-09-21,0,225,"0545-0900;1445-1515","S Benz","N 0-2; SSE 8-15","10"
"COEI",2018-09-21,96,225,"0545-0900;1445-1515","S Benz","N 0-2; SSE 8-15","10"
"COGO",2018-09-21,0,225,"0545-0900;1445-1515","S Benz","N 0-2; SSE 8-15","10"
"COLO",2018-09-21,32,225,"0545-0900;1445-1515","S Benz","N 0-2; SSE 8-15","10"
"COTE",2018-09-21,0,225,"0545-0900;1445-1515","S Benz","N 0-2; SSE 8-15","10"
"Cormorant sp.",2018-09-21,0,225,"0545-0900;1445-1515","S Benz","N 0-2; SSE 8-15","10"
"DCCO",2018-09-21,195,225,"0545-0900;1445-1515","S Benz","N 0-2; SSE 8-15","10"
"Duck sp.",2018-09-21,2,225,"0545-0900;1445-1515","S Benz","N 0-2; SSE 8-15","10"
"GBHE",2018-09-21,0,225,"0545-0900;1445-1515","S Benz","N 0-2; SSE 8-15","10"
"GRCO",2018-09-21,2,225,"0545-0900;1445-1515","S Benz","N 0-2; SSE 8-15","10"
"GREG",2018-09-21,0,225,"0545-0900;1445-1515","S Benz","N 0-2; SSE 8-15","10"
"GWTE",2018-09-21,0,225,"0545-0900;1445-1515","S Benz","N 0-2; SSE 8-15","10"
"HADU",2018-09-21,0,225,"0545-0900;1445-1515","S Benz","N 0-2; SSE 8-15","10"
"HOGR",2018-09-21,0,225,"0545-0900;1445-1515","S Benz","N 0-2; SSE 8-15","10"
"Jaeger sp.",2018-09-21,0,225,"0545-0900;1445-1515","S Benz","N 0-2; SSE 8-15","10"
"LAGU",2018-09-21,0,225,"0545-0900;1445-1515","S Benz","N 0-2; SSE 8-15","10"
"LTDU",2018-09-21,0,225,"0545-0900;1445-1515","S Benz","N 0-2; SSE 8-15","10"
"Large alcid sp.",2018-09-21,0,225,"0545-0900;1445-1515","S Benz","N 0-2; SSE 8-15","10"
"Loon sp.",2018-09-21,0,225,"0545-0900;1445-1515","S Benz","N 0-2; SSE 8-15","10"
"MALL",2018-09-21,0,225,"0545-0900;1445-1515","S Benz","N 0-2; SSE 8-15","10"
"MALL/ABDU",2018-09-21,0,225,"0545-0900;1445-1515","S Benz","N 0-2; SSE 8-15","10"
"NOGA",2018-09-21,29,225,"0545-0900;1445-1515","S Benz","N 0-2; SSE 8-15","10"
"PAJA",2018-09-21,0,225,"0545-0900;1445-1515","S Benz","N 0-2; SSE 8-15","10"
"POJA",2018-09-21,0,225,"0545-0900;1445-1515","S Benz","N 0-2; SSE 8-15","10"
"RAZO",2018-09-21,0,225,"0545-0900;1445-1515","S Benz","N 0-2; SSE 8-15","10"
"RBGU",2018-09-21,0,225,"0545-0900;1445-1515","S Benz","N 0-2; SSE 8-15","10"
"RBME",2018-09-21,0,225,"0545-0900;1445-1515","S Benz","N 0-2; SSE 8-15","10"
"RNGR",2018-09-21,0,225,"0545-0900;1445-1515","S Benz","N 0-2; SSE 8-15","10"
"RTLO",2018-09-21,0,225,"0545-0900;1445-1515","S Benz","N 0-2; SSE 8-15","10"
"SUSC",2018-09-21,100,225,"0545-0900;1445-1515","S Benz","N 0-2; SSE 8-15","10"
"Scoter sp.",2018-09-21,2,225,"0545-0900;1445-1515","S Benz","N 0-2; SSE 8-15","10"
"Tern sp.",2018-09-21,0,225,"0545-0900;1445-1515","S Benz","N 0-2; SSE 8-15","10"
"WODU",2018-09-21,0,225,"0545-0900;1445-1515","S Benz","N 0-2; SSE 8-15","10"
"WWSC",2018-09-21,13,225,"0545-0900;1445-1515","S Benz","N 0-2; SSE 8-15","10"
"ABDU",2018-09-22,0,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"BLGU",2018-09-22,0,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"BLKI",2018-09-22,0,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"BLSC",2018-09-22,0,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"BOGU",2018-09-22,3,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"BRAN",2018-09-22,0,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"BUFF",2018-09-22,0,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"Bird sp.",2018-09-22,0,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"CANG",2018-09-22,0,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"CATE",2018-09-22,0,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"COEI",2018-09-22,15,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"COGO",2018-09-22,0,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"COLO",2018-09-22,19,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"COTE",2018-09-22,0,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"Cormorant sp.",2018-09-22,0,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"DCCO",2018-09-22,14,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"Duck sp.",2018-09-22,0,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"GBHE",2018-09-22,0,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"GRCO",2018-09-22,12,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"GREG",2018-09-22,0,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"GWTE",2018-09-22,0,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"HADU",2018-09-22,0,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"HOGR",2018-09-22,0,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"Jaeger sp.",2018-09-22,1,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"LAGU",2018-09-22,2,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"LTDU",2018-09-22,0,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"Large alcid sp.",2018-09-22,0,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"Loon sp.",2018-09-22,0,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"MALL",2018-09-22,0,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"MALL/ABDU",2018-09-22,0,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"NOGA",2018-09-22,289,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"PAJA",2018-09-22,0,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"POJA",2018-09-22,0,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"RAZO",2018-09-22,0,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"RBGU",2018-09-22,9,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"RBME",2018-09-22,0,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"RNGR",2018-09-22,0,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"RTLO",2018-09-22,0,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"SUSC",2018-09-22,4,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"Scoter sp.",2018-09-22,0,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"Tern sp.",2018-09-22,0,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"WODU",2018-09-22,0,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"WWSC",2018-09-22,5,345,"0600-0900, 1615-1830","E Johnson","W-NW 3-15/ N 2-3","3-10"
"ABDU",2018-09-23,0,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"BLGU",2018-09-23,0,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"BLKI",2018-09-23,0,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"BLSC",2018-09-23,12,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"BOGU",2018-09-23,0,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"BRAN",2018-09-23,0,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"BUFF",2018-09-23,0,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"Bird sp.",2018-09-23,0,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"CANG",2018-09-23,0,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"CATE",2018-09-23,0,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"COEI",2018-09-23,175,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"COGO",2018-09-23,0,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"COLO",2018-09-23,26,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"COTE",2018-09-23,0,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"Cormorant sp.",2018-09-23,29,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"DCCO",2018-09-23,168,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"Duck sp.",2018-09-23,43,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"GBHE",2018-09-23,0,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"GRCO",2018-09-23,22,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"GREG",2018-09-23,0,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"GWTE",2018-09-23,4,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"HADU",2018-09-23,0,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"HOGR",2018-09-23,0,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"Jaeger sp.",2018-09-23,2,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"LAGU",2018-09-23,0,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"LTDU",2018-09-23,0,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"Large alcid sp.",2018-09-23,1,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"Loon sp.",2018-09-23,0,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"MALL",2018-09-23,0,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"MALL/ABDU",2018-09-23,0,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"NOGA",2018-09-23,9,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"PAJA",2018-09-23,0,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"POJA",2018-09-23,0,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"RAZO",2018-09-23,0,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"RBGU",2018-09-23,1,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"RBME",2018-09-23,0,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"RNGR",2018-09-23,0,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"RTLO",2018-09-23,1,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"SUSC",2018-09-23,236,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"Scoter sp.",2018-09-23,110,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"Tern sp.",2018-09-23,0,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"WODU",2018-09-23,0,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"WWSC",2018-09-23,6,345,"0550-0920, 1615-1830","E Johnson","0-11 E in am W in pm","10"
"ABDU",2018-09-24,3,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"BLGU",2018-09-24,0,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"BLKI",2018-09-24,0,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"BLSC",2018-09-24,8,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"BOGU",2018-09-24,0,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"BRAN",2018-09-24,0,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"BUFF",2018-09-24,0,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"Bird sp.",2018-09-24,6,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"CANG",2018-09-24,0,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"CATE",2018-09-24,0,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"COEI",2018-09-24,112,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"COGO",2018-09-24,0,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"COLO",2018-09-24,9,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"COTE",2018-09-24,0,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"Cormorant sp.",2018-09-24,6,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"DCCO",2018-09-24,181,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"Duck sp.",2018-09-24,44,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"GBHE",2018-09-24,0,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"GRCO",2018-09-24,0,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"GREG",2018-09-24,0,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"GWTE",2018-09-24,0,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"HADU",2018-09-24,0,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"HOGR",2018-09-24,0,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"Jaeger sp.",2018-09-24,1,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"LAGU",2018-09-24,0,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"LTDU",2018-09-24,0,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"Large alcid sp.",2018-09-24,0,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"Loon sp.",2018-09-24,0,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"MALL",2018-09-24,0,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"MALL/ABDU",2018-09-24,0,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"NOGA",2018-09-24,0,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"PAJA",2018-09-24,0,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"POJA",2018-09-24,0,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"RAZO",2018-09-24,0,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"RBGU",2018-09-24,1,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"RBME",2018-09-24,0,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"RNGR",2018-09-24,0,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"RTLO",2018-09-24,1,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"SUSC",2018-09-24,89,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"Scoter sp.",2018-09-24,47,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"Tern sp.",2018-09-24,0,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"WODU",2018-09-24,0,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"WWSC",2018-09-24,2,300,"0600-0900","E Johnson","E 2-3, W 2-5","10"
"ABDU",2018-09-25,0,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"BLGU",2018-09-25,0,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"BLKI",2018-09-25,0,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"BLSC",2018-09-25,17,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"BOGU",2018-09-25,0,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"BRAN",2018-09-25,0,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"BUFF",2018-09-25,0,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"Bird sp.",2018-09-25,0,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"CANG",2018-09-25,0,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"CATE",2018-09-25,0,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"COEI",2018-09-25,89,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"COGO",2018-09-25,0,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"COLO",2018-09-25,23,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"COTE",2018-09-25,0,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"Cormorant sp.",2018-09-25,0,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"DCCO",2018-09-25,10,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"Duck sp.",2018-09-25,5,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"GBHE",2018-09-25,0,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"GRCO",2018-09-25,0,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"GREG",2018-09-25,0,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"GWTE",2018-09-25,0,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"HADU",2018-09-25,0,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"HOGR",2018-09-25,0,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"Jaeger sp.",2018-09-25,0,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"LAGU",2018-09-25,1,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"LTDU",2018-09-25,0,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"Large alcid sp.",2018-09-25,0,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"Loon sp.",2018-09-25,0,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"MALL",2018-09-25,0,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"MALL/ABDU",2018-09-25,0,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"NOGA",2018-09-25,2,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"PAJA",2018-09-25,0,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"POJA",2018-09-25,0,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"RAZO",2018-09-25,0,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"RBGU",2018-09-25,2,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"RBME",2018-09-25,0,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"RNGR",2018-09-25,0,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"RTLO",2018-09-25,0,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"SUSC",2018-09-25,124,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"Scoter sp.",2018-09-25,100,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"Tern sp.",2018-09-25,0,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"WODU",2018-09-25,0,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"WWSC",2018-09-25,25,330,"0600-0930, 1500-1700","E Johnson","S 5-7","6-10"
"ABDU",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"BLGU",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"BLKI",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"BLSC",2018-09-26,6,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"BOGU",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"BRAN",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"BUFF",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"Bird sp.",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"CANG",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"CATE",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"COEI",2018-09-26,19,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"COGO",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"COLO",2018-09-26,5,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"COTE",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"Cormorant sp.",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"DCCO",2018-09-26,10,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"Duck sp.",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"GBHE",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"GRCO",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"GREG",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"GWTE",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"HADU",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"HOGR",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"Jaeger sp.",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"LAGU",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"LTDU",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"Large alcid sp.",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"Loon sp.",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"MALL",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"MALL/ABDU",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"NOGA",2018-09-26,10,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"PAJA",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"POJA",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"RAZO",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"RBGU",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"RBME",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"RNGR",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"RTLO",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"SUSC",2018-09-26,10,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"Scoter sp.",2018-09-26,2,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"Tern sp.",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"WODU",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"WWSC",2018-09-26,0,180,"0600-0900","E Johnson","SSW 9-11","0-4 (fog)"
"ABDU",2018-09-27,0,280,"0550-0900; 1530-1700","S Benz","WNW 0-3; NE 1-3","8"
"BLGU",2018-09-27,0,280,"0550-0900; 1530-1700","S Benz","WNW 0-3; NE 1-3","8"
"BLKI",2018-09-27,0,280,"0550-0900; 1530-1700","S Benz","WNW 0-3; NE 1-3","8"
"BLSC",2018-09-27,0,280,"0550-0900; 1530-1700","S Benz","WNW 0-3; NE 1-3","8"
"BOGU",2018-09-27,0,280,"0550-0900; 1530-1700","S Benz","WNW 0-3; NE 1-3","8"
"BRAN",2018-09-27,0,280,"0550-0900; 1530-1700","S Benz","WNW 0-3; NE 1-3","8"
"BUFF",2018-09-27,0,280,"0550-0900; 1530-1700","S Benz","WNW 0-3; NE 1-3","8"
"Bird sp.",2018-09-27,1,280,"0550-0900; 1530-1700","S Benz","WNW 0-3; NE 1-3","8"
"CANG",2018-09-27,0,280,"0550-0900; 1530-1700","S Benz","WNW 0-3; NE 1-3","8"
"CATE",2018-09-27,0,280,"0550-0900; 1530-1700","S Benz","WNW 0-3; NE 1-3","8"
"COEI",2018-09-27,131,280,"0550-0900; 1530-1700","S Benz","WNW 0-3; NE 1-3","8"
"COGO",2018-09-27,0,280,"0550-0900; 1530-1700","S Benz","WNW 0-3; NE 1-3","8"
"COLO",2018-09-27,16,280,"0550-0900; 1530-1700","S Benz","WNW 0-3; NE 1-3","8"
"COTE",2018-09-27,0,280,"0550-0900; 1530-1700","S Benz","WNW 0-3; NE 1-3","8"
"Cormorant sp.",2018-09-27,0,280,"0550-0900; 1530-1700","S Benz","WNW 0-3; NE 1-3","8"
"DCCO",2018-09-27,69,280,"0550-0900; 1530-1700","S Benz","WNW 0-3; NE 1-3","8"
"Duck sp.",2018-09-27,0,280,"0550-0900; 1530-1700","S Benz","WNW 0-3; NE 1-3","8"
"GBHE",2018-09-27,3,280,"0550-0900; 1530-1700","S Benz","WNW 0-3; NE 1-3","8"
"GRCO",2018-09-27,7,280,"0550-0900; 1530-1700","S Benz","WNW 0-3; NE 1-3","8"
"GREG",2018-09-27,0,280,"0550-0900; 1530-1700","S Benz","WNW 0-3; NE 1-3","8"
"GWTE",2018-09-27,0,280,"0550-0900; 1530-1700","S Benz","WNW 0-3; NE 1-3","8"
"HADU",2018-09-27,0,280,"0550-0900; 1530-1700","S Benz","WNW 0-3; NE 1-3","8"
"HOGR",2018-09-27,0,280,"0550-0900; 1530-1700","S Benz","WNW 0-3; NE 1-3","8"
